X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
OTU47	OTU18	0.284147	-0.320849	0.621559	1	2	6	-1	0.828000	0.299838	0.470590	0.515015	0.236864	-1	0.284854	0.494088	0.427273	0.338996	-1	0.493452	0.309497	0.002647	0.430627	0.003285	2	20
OTU47	OTU842	-0.284070	-0.481000	0.150786	1	1	8	0	0.409000	-0.626782	0.096302	-0.626782	0.096302	0	-0.642024	0.086097	-0.642024	0.086097	0	0.300728	0.109612	0.001425	0.116847	0.001139	2	21
OTU47	OTU21	0.325062	-0.340382	0.723734	1	2	4	-1	0.826000	0.228656	0.585979	0.419300	0.349061	-1	0.262195	0.530451	0.381818	0.398002	1	0.493452	0.362996	0.003479	0.449936	0.003783	2	22
OTU47	OTU10	0.008603	-0.656446	0.613936	4	4	2	0	0.493000	-0.429193	0.288627	0.569804	0.181730	-1	-0.406068	0.318178	-0.406068	0.318178	0	0.348821	0.222700	0.002205	0.313233	0.003119	2	23
OTU47	OTU32	0.080339	-0.603741	0.716683	2	3	6	-1	0.721000	-0.027983	0.947558	-0.420674	0.347318	1	-0.200004	0.634874	0.518182	0.233489	-1	0.446901	0.488152	0.003479	0.513302	0.002495	2	24
OTU192	OTU23	0.499314	0.263614	0.860395	1	2	5	-1	0.025000	0.437384	0.278494	0.811812	0.026588	-1	0.572289	0.138229	0.882919	0.008450	-1	0.048077	0.219041	0.000599	0.163128	0.000202	3	4
OTU192	OTU2	0.531781	0.347224	0.794137	1	2	5	-1	0.035000	0.582132	0.130023	0.879978	0.008976	-1	0.658694	0.075690	0.954994	0.000806	-1	0.054688	0.128694	0.000307	0.106526	0.000047	3	5
OTU192	OTU22	-0.216637	-0.518545	0.334547	1	2	7	-1	0.314000	0.219078	0.602182	-0.548725	0.202115	-1	0.000000	1.000000	-0.691861	0.085034	-1	0.242784	0.367087	0.002406	0.690909	0.001139	3	6
OTU192	OTU4	-0.421090	-0.681382	-0.255163	1	1	8	0	0.368000	-0.602130	0.114211	-0.710709	0.073441	-1	-0.590361	0.123376	-0.690909	0.085643	-1	0.274627	0.122146	0.001155	0.152511	0.001139	3	7
OTU192	OTU2771	0.412671	0.195130	0.762303	1	2	7	-1	0.155000	0.309835	0.455167	0.464041	0.294223	-1	0.521222	0.185285	0.709091	0.074401	-1	0.142638	0.303445	0.003082	0.212073	0.001033	3	8
OTU192	OTU14	0.493464	0.225806	0.841433	1	2	5	-1	0.072000	0.256469	0.539791	0.578454	0.173670	-1	0.512048	0.194529	0.745455	0.054441	-1	0.085039	0.343503	0.002140	0.217415	0.000782	3	9
OTU192	OTU537	0.405737	0.164223	0.742797	1	1	8	0	0.352000	0.327552	0.428355	0.481799	0.273602	-1	0.590361	0.123376	0.681818	0.091579	-1	0.265327	0.291115	0.002898	0.152511	0.001199	3	10
OTU192	OTU90	0.165058	-0.413985	0.612355	1	1	4	0	0.959000	0.203609	0.628652	0.338821	0.457240	1	0.187882	0.655923	0.581914	0.170495	1	0.525547	0.377731	0.004297	0.528074	0.001938	3	11
OTU192	OTU41	-0.449087	-0.810024	-0.261672	1	1	8	0	0.198000	-0.676294	0.065545	-0.676294	0.065545	0	-0.590361	0.123376	-0.763636	0.045717	-1	0.173684	0.087393	0.001073	0.152511	0.000684	3	12
OTU192	OTU5	0.264656	-0.467257	0.604956	2	1	6	1	0.631000	-0.052403	0.901924	0.740819	0.056798	1	0.048193	0.909778	0.607143	0.148231	1	0.402766	0.478293	0.001000	0.662682	0.001756	3	13
OTU192	OTU430	0.517622	0.266228	0.850892	1	1	8	0	0.005000	0.768507	0.025879	0.768507	0.025879	0	0.855422	0.006760	0.855422	0.006760	0	0.021429	0.048959	0.000594	0.022935	0.000186	3	14
OTU192	OTU6	0.450746	0.273244	0.729701	1	1	8	0	0.230000	0.597365	0.117874	0.792552	0.033549	-1	0.610789	0.107721	0.666694	0.101920	-1	0.192500	0.123152	0.000717	0.140185	0.001313	3	15
OTU192	OTU15	0.327740	-0.269760	0.668810	1	2	5	-1	0.291000	0.219840	0.600888	0.291480	0.525918	-1	0.536145	0.170760	0.563636	0.187585	-1	0.228534	0.367087	0.004852	0.197832	0.002094	3	16
OTU192	OTU995	0.230276	-0.440028	0.660108	1	2	7	-1	0.378000	0.218959	0.602385	0.218959	0.602385	0	0.096386	0.820393	0.627273	0.131587	-1	0.280693	0.367087	0.005456	0.616106	0.001605	3	17
OTU192	OTU6096	-0.416176	-0.696211	-0.224604	1	1	8	0	0.337000	-0.645616	0.083789	-0.648329	0.115255	-1	-0.626506	0.096493	-0.690909	0.085643	-1	0.256599	0.102050	0.001575	0.128207	0.001139	3	18
OTU192	OTU1334	-0.315829	-0.526348	-0.198244	1	1	8	0	0.257000	-0.645556	0.083827	-0.713162	0.071999	-1	-0.601329	0.114822	-0.804054	0.029283	-1	0.210656	0.102050	0.001146	0.146417	0.000472	3	19
OTU192	OTU18	0.501180	0.276643	0.856785	1	1	7	0	0.091000	0.570162	0.140040	0.570162	0.140040	0	0.716867	0.045376	0.716867	0.045376	0	0.097183	0.133845	0.001814	0.073687	0.000683	3	20
OTU192	OTU842	-0.322199	-0.586189	-0.187655	1	1	8	0	0.305000	-0.624400	0.097956	-0.625314	0.133162	1	-0.576785	0.134446	-0.691861	0.085034	-1	0.238281	0.110596	0.001741	0.161430	0.001139	3	21
OTU192	OTU21	0.501732	0.262506	0.874966	1	2	7	-1	0.036000	0.638588	0.088340	0.939608	0.001666	-1	0.678800	0.064170	0.981818	0.000085	-1	0.055670	0.104810	0.000100	0.093786	0.000009	3	22
OTU192	OTU10	0.265486	-0.599041	0.795740	1	2	5	-1	0.216000	0.210324	0.617119	0.693336	0.084094	-1	0.072289	0.864929	0.690909	0.085643	-1	0.184091	0.372399	0.001282	0.641940	0.001139	3	23
OTU192	OTU32	-0.192657	-0.621646	0.497938	2	1	6	1	0.664000	0.047996	0.910146	-0.693753	0.083829	1	-0.114458	0.787259	-0.630656	0.128888	1	0.418487	0.480832	0.001282	0.603142	0.001587	3	24
OTU23	OTU2	0.627645	0.434619	0.918004	1	1	8	0	0.000000	0.955352	0.000215	0.955352	0.000215	0	0.970077	0.000065	0.970077	0.000065	0	0.000000	0.003012	0.000034	0.001465	0.000008	4	5
OTU23	OTU22	-0.427968	-0.647573	-0.289347	1	2	7	-1	0.005000	-0.608447	0.109456	-0.741079	0.056665	-1	-0.650417	0.080760	-0.897549	0.006102	-1	0.021429	0.119717	0.001000	0.110747	0.000171	4	6
OTU23	OTU4	-0.553688	-0.872481	-0.363263	1	2	7	-1	0.075000	-0.847907	0.007823	-0.866984	0.011522	-1	-0.783133	0.021531	-0.981818	0.000085	-1	0.087692	0.025470	0.000347	0.042614	0.000009	4	7
OTU23	OTU2771	0.559389	0.297440	0.956526	1	2	7	-1	0.009000	0.706702	0.050015	0.982575	0.000076	-1	0.800015	0.017116	0.936364	0.001896	-1	0.029348	0.076001	0.000021	0.038260	0.000078	4	8
OTU23	OTU14	0.641967	0.363742	0.993404	1	1	8	0	0.006000	0.841714	0.008775	0.969885	0.000297	-1	0.933735	0.000692	0.936364	0.001896	-1	0.023077	0.027920	0.000041	0.005989	0.000078	4	9
OTU23	OTU537	0.534128	0.285969	0.943686	1	1	8	0	0.062000	0.677604	0.064824	0.961464	0.000548	-1	0.813253	0.014086	0.881818	0.008645	-1	0.077459	0.087263	0.000053	0.034029	0.000202	4	10
OTU23	OTU90	0.449216	0.227389	0.817822	1	2	7	-1	0.136000	0.586262	0.126662	0.957654	0.000693	-1	0.587890	0.125352	0.733976	0.060378	-1	0.128302	0.127574	0.000058	0.152672	0.000853	4	11
OTU23	OTU41	-0.548859	-0.858494	-0.299823	1	1	8	0	0.006000	-0.690032	0.058219	-0.753930	0.050270	1	-0.927711	0.000894	-0.927711	0.000894	0	0.023077	0.082330	0.000924	0.007077	0.000047	4	12
OTU23	OTU5	-0.349698	-0.759400	0.465112	2	3	6	-1	0.031000	-0.213258	0.612099	-0.588183	0.164819	-1	-0.156627	0.711093	-0.800000	0.030749	-1	0.051667	0.370969	0.002081	0.560613	0.000477	4	13
OTU23	OTU430	0.513120	0.301360	0.835116	2	1	7	1	0.055000	0.654182	0.078430	0.663872	0.103914	1	0.765060	0.026976	0.882919	0.008450	1	0.072368	0.098037	0.001451	0.048712	0.000202	4	14
OTU23	OTU6	0.575299	0.365748	0.871203	1	1	8	0	0.052000	0.907880	0.001822	0.907880	0.001822	0	0.838338	0.009323	0.936975	0.001851	-1	0.071560	0.010444	0.000101	0.027252	0.000078	4	15
OTU23	OTU15	0.541206	0.298598	0.913305	1	2	7	-1	0.012000	0.714987	0.046214	0.965147	0.000427	-1	0.813253	0.014086	0.918182	0.003518	-1	0.033051	0.072695	0.000046	0.034029	0.000109	4	16
OTU23	OTU995	0.556648	0.307805	0.920924	1	2	7	-1	0.003000	0.539205	0.167860	0.937519	0.001812	-1	0.584337	0.128222	0.936364	0.001896	-1	0.014516	0.153598	0.000101	0.155174	0.000078	4	17
OTU23	OTU6096	-0.539048	-0.927078	-0.301188	1	1	8	0	0.101000	-0.810395	0.014709	-0.862885	0.012402	-1	-0.819277	0.012829	-0.927273	0.002634	-1	0.103061	0.039602	0.000369	0.033057	0.000091	4	18
OTU23	OTU1334	-0.427105	-0.628627	-0.273558	1	1	8	0	0.018000	-0.667630	0.070431	-0.741133	0.056637	1	-0.883585	0.003608	-0.897549	0.006102	-1	0.039706	0.091836	0.001000	0.015942	0.000171	4	19
OTU23	OTU18	0.571127	0.336687	0.878515	1	1	7	0	0.020000	0.834128	0.010037	0.834128	0.010037	0	0.849398	0.007604	0.849398	0.007604	0	0.041667	0.029898	0.000321	0.024910	0.000196	4	20
OTU23	OTU842	-0.414200	-0.673137	-0.247344	1	1	8	0	0.034000	-0.743628	0.034442	-0.831175	0.020493	-1	-0.834497	0.009973	-0.841452	0.017617	-1	0.053684	0.058220	0.000524	0.028710	0.000331	4	21
OTU23	OTU21	0.555001	0.268348	0.969460	1	1	8	0	0.007000	0.925659	0.000971	0.925659	0.000971	0	0.939411	0.000531	0.939411	0.000531	0	0.025610	0.006177	0.000071	0.005311	0.000038	4	22
OTU23	OTU10	0.380384	0.186603	0.682894	1	2	6	-1	0.566000	0.498236	0.208896	0.498236	0.208896	0	0.373494	0.362100	0.581818	0.170583	-1	0.385909	0.182784	0.002443	0.349011	0.001938	4	23
OTU23	OTU32	-0.032449	-0.662887	0.653924	2	1	6	1	0.608000	-0.146000	0.730115	-0.554563	0.196364	1	-0.277108	0.506408	-0.612637	0.143589	1	0.400000	0.413830	0.002372	0.437352	0.001734	4	24
OTU2	OTU22	-0.420677	-0.541895	-0.317470	1	2	7	-1	0.017000	-0.430341	0.287196	-0.668558	0.100615	-1	-0.536745	0.170189	-0.852437	0.014814	-1	0.039231	0.222700	0.001432	0.197832	0.000292	5	6
OTU2	OTU4	-0.573761	-0.695860	-0.476700	1	2	7	-1	0.089000	-0.817502	0.013192	-0.942417	0.001481	-1	-0.730552	0.039556	-0.936975	0.001851	-1	0.096739	0.036212	0.000097	0.067103	0.000078	5	7
OTU2	OTU2771	0.577878	0.388782	0.850962	1	2	7	-1	0.020000	0.599742	0.116038	0.930433	0.002361	-1	0.722944	0.042732	0.882919	0.008450	-1	0.041667	0.122146	0.000109	0.070600	0.000202	5	8
OTU2	OTU14	0.678283	0.451160	0.950754	1	2	7	-1	0.000000	0.743816	0.034371	0.985713	0.000046	-1	0.838338	0.009323	0.991031	0.000015	-1	0.000000	0.058220	0.000017	0.027252	0.000002	5	9
OTU2	OTU537	0.543118	0.342642	0.823843	1	1	8	0	0.092000	0.603756	0.112975	0.898516	0.005962	-1	0.778457	0.022867	0.828862	0.021174	-1	0.097183	0.122146	0.000219	0.043887	0.000378	5	10
OTU2	OTU90	0.459102	0.284721	0.711068	1	2	7	-1	0.164000	0.472418	0.237184	0.872340	0.010429	-1	0.445815	0.268250	0.727393	0.063935	-1	0.147305	0.195328	0.000321	0.278511	0.000893	5	11
OTU2	OTU41	-0.556539	-0.775963	-0.341305	1	1	8	0	0.026000	-0.781699	0.021936	-0.831003	0.020543	-1	-0.886243	0.003373	-0.954994	0.000806	-1	0.048750	0.046531	0.000524	0.015942	0.000047	5	12
OTU2	OTU5	-0.315399	-0.659697	0.441074	2	3	6	-1	0.139000	0.006878	0.987105	-0.546296	0.204531	-1	-0.011976	0.977547	-0.612637	0.143589	-1	0.129503	0.500705	0.002412	0.680344	0.001734	5	13
OTU2	OTU430	0.503505	0.334059	0.736467	1	1	8	0	0.046000	0.666913	0.070845	0.671909	0.098289	1	0.826362	0.011443	0.846881	0.016197	1	0.066990	0.091836	0.001432	0.031059	0.000311	5	14
OTU2	OTU6	0.588549	0.464722	0.734551	1	1	8	0	0.128000	0.892187	0.002885	0.929115	0.002473	-1	0.785714	0.020815	0.928571	0.002519	-1	0.123077	0.012824	0.000110	0.042073	0.000091	5	15
OTU2	OTU15	0.579111	0.367108	0.789532	1	2	7	-1	0.006000	0.569580	0.140537	0.934975	0.001999	-1	0.694623	0.055885	0.918956	0.003437	-1	0.023077	0.133845	0.000101	0.084271	0.000109	5	16
OTU2	OTU995	0.572582	0.387275	0.854079	1	2	7	-1	0.022000	0.394051	0.334075	0.836552	0.018957	-1	0.467074	0.243270	0.828862	0.021174	-1	0.044595	0.246160	0.000499	0.262045	0.000378	5	17
OTU2	OTU6096	-0.546070	-0.790071	-0.362141	1	2	7	-1	0.137000	-0.836350	0.009656	-0.930543	0.002352	-1	-0.778457	0.022867	-0.900937	0.005621	-1	0.128438	0.029388	0.000109	0.043887	0.000165	5	18
OTU2	OTU1334	-0.449137	-0.565989	-0.387557	1	1	8	0	0.027000	-0.763878	0.027358	-0.827401	0.021611	-1	-0.853913	0.006965	-0.926562	0.002697	-1	0.049390	0.050397	0.000543	0.023218	0.000091	5	19
OTU2	OTU18	0.565352	0.381764	0.817018	1	1	7	0	0.048000	0.762104	0.027939	0.778078	0.039379	-1	0.838338	0.009323	0.838338	0.009323	0	0.068571	0.050799	0.000794	0.027252	0.000214	5	20
OTU2	OTU842	-0.428124	-0.597632	-0.323839	1	1	8	0	0.062000	-0.795685	0.018189	-0.907328	0.004774	-1	-0.780720	0.022215	-0.889499	0.007339	-1	0.077459	0.042076	0.000189	0.043069	0.000191	5	21
OTU2	OTU21	0.581879	0.330226	0.913149	1	1	8	0	0.000000	0.967526	0.000084	0.967526	0.000084	0	0.988024	0.000004	0.988024	0.000004	0	0.000000	0.002099	0.000021	0.000404	0.000002	5	22
OTU2	OTU10	0.368037	-0.291976	0.619098	1	2	6	-1	0.658000	0.410220	0.312772	0.410220	0.312772	0	0.359288	0.382065	0.630656	0.128888	-1	0.417089	0.235419	0.003218	0.357597	0.001587	5	23
OTU2	OTU32	-0.130528	-0.601033	0.547266	1	1	6	0	0.732000	-0.247536	0.554480	-0.624634	0.133712	1	-0.371264	0.365202	-0.540562	0.210289	1	0.451837	0.349672	0.001741	0.349011	0.002296	5	24
OTU22	OTU4	0.406412	0.323839	0.522480	2	1	7	1	0.206000	0.476899	0.232142	0.827022	0.021725	1	0.662689	0.073312	0.852437	0.014814	1	0.178613	0.194171	0.000543	0.103949	0.000292	6	7
OTU22	OTU2771	-0.399466	-0.622175	-0.256281	2	2	7	0	0.042000	-0.686266	0.060176	-0.686266	0.060176	0	-0.827224	0.011281	-0.943564	0.001410	1	0.063636	0.082710	0.001018	0.031059	0.000063	6	8
OTU22	OTU14	-0.448285	-0.646635	-0.286165	2	1	7	1	0.007000	-0.670279	0.068915	-0.670279	0.068915	0	-0.773137	0.024449	-0.953646	0.000867	1	0.025610	0.091020	0.001112	0.045541	0.000047	6	9
OTU22	OTU537	-0.377097	-0.593001	-0.247269	2	2	7	0	0.121000	-0.658571	0.075764	-0.658571	0.075764	0	-0.699505	0.053465	-0.804054	0.029283	1	0.119408	0.096426	0.001176	0.081923	0.000472	6	10
OTU22	OTU90	-0.374147	-0.626519	-0.232560	4	5	4	-1	0.268000	-0.579602	0.132105	-0.736588	0.058998	-1	-0.592638	0.121572	-0.697277	0.081610	-1	0.214973	0.129334	0.001018	0.152511	0.001115	6	11
OTU22	OTU41	0.353352	-0.193297	0.546027	2	1	7	1	0.056000	0.142260	0.736839	0.401895	0.371461	1	0.601329	0.114822	0.815374	0.025399	1	0.073043	0.414287	0.003603	0.146417	0.000426	6	12
OTU22	OTU5	0.336422	0.195694	0.489471	1	1	8	0	0.117000	0.493415	0.214037	0.609161	0.146517	1	0.711777	0.047665	0.745455	0.054441	-1	0.117000	0.186119	0.001869	0.076104	0.000782	6	13
OTU22	OTU430	-0.331167	-0.522480	-0.195665	2	1	7	1	0.123000	-0.399960	0.326212	-0.609639	0.146113	1	-0.441793	0.273114	-0.841452	0.017617	1	0.119805	0.241639	0.001869	0.280496	0.000331	6	14
OTU22	OTU6	-0.382841	-0.515605	-0.293898	2	1	7	1	0.161000	-0.566816	0.142913	-0.763774	0.045654	1	-0.634335	0.091163	-0.815374	0.025399	1	0.145482	0.135188	0.000878	0.121978	0.000426	6	15
OTU22	OTU15	-0.378325	-0.564340	-0.239152	2	1	7	1	0.052000	-0.619498	0.101412	-0.657231	0.108685	-1	-0.699505	0.053465	-0.878850	0.009183	1	0.071560	0.112680	0.001504	0.081923	0.000213	6	16
OTU22	OTU995	-0.436210	-0.646592	-0.297073	1	1	8	0	0.000000	-0.637280	0.089203	-0.668222	0.100849	-1	-0.969489	0.000069	-0.969489	0.000069	0	0.000000	0.104944	0.001432	0.001465	0.000008	6	17
OTU22	OTU6096	0.373498	0.223513	0.560966	2	1	7	1	0.239000	0.387168	0.343343	0.606089	0.149130	1	0.638145	0.088632	0.815374	0.025399	1	0.198066	0.251665	0.001893	0.119433	0.000426	6	18
OTU22	OTU1334	0.287641	0.222072	0.377098	2	1	7	1	0.129000	0.176347	0.676140	0.354613	0.435117	1	0.650000	0.081020	0.822753	0.023034	1	0.123248	0.393154	0.004136	0.110747	0.000397	6	19
OTU22	OTU18	-0.427430	-0.612150	-0.281694	2	1	7	1	0.018000	-0.337804	0.413152	-0.690430	0.085951	1	-0.355888	0.386913	-0.841452	0.017617	1	0.039706	0.284808	0.001302	0.360360	0.000331	6	20
