X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
OTU22	OTU519	0.108767	-0.574846	0.498736	4	5	3	-1	0.929000	-0.154639	0.691182	0.664182	0.072434	-1	-0.004219	0.991404	0.212125	0.614036	-1	0.611803	0.416710	0.011201	0.629463	0.017645	5	10
OTU22	OTU5	0.652664	0.309001	1.050859	2	1	8	1	0.002000	0.376717	0.317622	0.781680	0.021941	1	0.788136	0.011634	0.933735	0.000692	1	0.024615	0.297303	0.005777	0.064025	0.000220	5	11
OTU22	OTU430	-0.267310	-0.765267	0.657482	3	4	6	-1	0.264000	-0.122034	0.754460	-0.482666	0.225734	-1	-0.257386	0.503748	-0.566306	0.143354	-1	0.327385	0.416710	0.020521	0.503748	0.006371	5	12
OTU22	OTU6	-0.515746	-0.792740	-0.218022	2	1	8	1	0.137000	-0.054735	0.888773	-0.370691	0.366001	1	-0.394972	0.292769	-0.718576	0.044623	1	0.202963	0.442542	0.027333	0.354871	0.002792	5	13
OTU22	OTU15	-0.583006	-0.879339	-0.295418	2	1	7	1	0.094000	-0.381164	0.311473	-0.495475	0.211833	1	-0.344550	0.363871	-0.634742	0.090890	1	0.165053	0.297303	0.019926	0.404322	0.004488	5	14
OTU22	OTU995	-0.654381	-1.057770	-0.306333	2	2	8	0	0.001000	-0.482500	0.188344	-0.538779	0.168262	-1	-0.931658	0.000257	-0.944945	0.000400	1	0.017778	0.236104	0.017406	0.008220	0.000167	5	15
OTU22	OTU18	-0.588616	-0.896918	-0.289326	2	1	7	1	0.033000	-0.316345	0.406901	-0.543940	0.163426	1	-0.487412	0.183225	-0.778457	0.022867	1	0.103226	0.332164	0.017400	0.263195	0.001732	5	16
OTU22	OTU3994	0.577866	0.252188	0.919871	2	3	7	-1	0.059000	0.121007	0.756476	0.967739	0.000082	-1	0.599161	0.088184	0.842440	0.008660	-1	0.124211	0.416710	0.000614	0.165993	0.000978	5	17
OTU22	OTU21	-0.574410	-0.863644	-0.303430	2	1	7	1	0.147000	-0.358860	0.342916	-0.431603	0.285628	1	-0.319339	0.402227	-0.550908	0.157018	1	0.210000	0.309398	0.023412	0.434840	0.006842	5	18
OTU22	OTU10	-0.615877	-0.894464	-0.327342	2	1	8	1	0.187000	-0.417662	0.263328	-0.671427	0.068264	1	-0.621871	0.073765	-0.826362	0.011443	1	0.252000	0.272409	0.010893	0.145318	0.001139	5	19
OTU22	OTU48	-0.428581	-0.690297	-0.251503	2	1	8	1	0.037000	-0.438526	0.237706	-0.500804	0.206184	1	-0.495745	0.174724	-0.773137	0.024449	1	0.103226	0.262495	0.019699	0.263195	0.001831	5	20
OTU22	OTU50	-0.452585	-0.830478	-0.259331	2	2	8	0	0.034000	-0.478823	0.192228	-0.478823	0.192228	0	-0.820543	0.006731	-0.834497	0.009973	1	0.103226	0.237807	0.018970	0.046751	0.001044	5	21
OTU22	OTU32	-0.000087	-0.548997	0.575125	4	4	4	0	0.781000	-0.276700	0.471048	-0.276700	0.471048	0	0.067229	0.863556	-0.155691	0.712762	1	0.589434	0.344670	0.032264	0.601132	0.019346	5	22
OTU22	OTU1674	0.426430	0.248615	0.638068	2	1	8	1	0.110000	0.149275	0.701490	0.257593	0.537953	1	0.735070	0.024044	0.813253	0.014086	1	0.174257	0.416710	0.035188	0.081852	0.001274	5	23
OTU4	OTU2771	-0.556965	-0.877464	-0.302983	1	2	8	-1	0.140000	-0.420658	0.259563	-0.696602	0.054896	-1	-0.479009	0.192031	-0.730552	0.039556	-1	0.205091	0.270848	0.009575	0.269517	0.002635	6	7
OTU4	OTU14	-0.621077	-0.884295	-0.326022	2	3	7	-1	0.101000	-0.428672	0.249633	-0.541311	0.165881	-1	-0.493728	0.176760	-0.682647	0.062093	-1	0.168247	0.265097	0.017400	0.263195	0.003421	6	8
OTU4	OTU41	0.189529	-0.585215	0.703346	2	3	7	-1	0.349000	0.167133	0.667346	0.609057	0.109002	1	0.092051	0.813794	0.682647	0.062093	1	0.387483	0.412791	0.014493	0.594553	0.003421	6	9
OTU4	OTU519	-0.183820	-0.542326	0.438020	1	1	5	0	0.933000	-0.325804	0.392219	-0.325804	0.392219	0	-0.108788	0.780554	-0.108788	0.780554	0	0.611803	0.330650	0.028330	0.583592	0.020815	6	10
OTU4	OTU5	0.689795	0.368603	1.016595	1	1	9	0	0.008000	0.425839	0.253120	0.921408	0.001143	-1	0.890788	0.001272	0.890788	0.001272	0	0.053333	0.266442	0.001623	0.018500	0.000292	6	11
OTU4	OTU430	-0.009396	-0.597756	0.581967	3	4	6	-1	0.527000	-0.137313	0.724626	0.414336	0.307454	1	-0.008368	0.982953	0.455098	0.257192	1	0.490233	0.416710	0.024531	0.629090	0.009393	6	12
OTU4	OTU6	-0.748354	-0.925440	-0.467138	1	1	9	0	0.022000	-0.910293	0.000652	-0.910293	0.000652	0	-0.833333	0.005266	-0.833333	0.010176	1	0.095135	0.017539	0.001370	0.046751	0.001044	6	13
OTU4	OTU15	-0.726925	-0.945523	-0.427781	1	1	7	0	0.030000	-0.662360	0.051912	-0.810530	0.014680	1	-0.750000	0.019942	-0.976190	0.000033	1	0.103226	0.148319	0.005505	0.074203	0.000074	6	14
OTU4	OTU995	-0.691666	-1.019019	-0.375458	1	2	8	-1	0.003000	-0.524935	0.146753	-0.779187	0.022656	-1	-0.779773	0.013205	-0.958101	0.000178	-1	0.030000	0.225139	0.005859	0.064025	0.000128	6	15
OTU4	OTU18	-0.679342	-0.914945	-0.369538	1	1	7	0	0.021000	-0.621369	0.074067	-0.854733	0.006853	1	-0.766667	0.015944	-0.952381	0.000260	1	0.095135	0.183756	0.003423	0.069413	0.000128	6	16
OTU4	OTU3994	0.322935	-0.583225	0.753890	2	3	7	-1	0.141000	-0.303454	0.427303	-0.509548	0.197090	1	0.041841	0.914886	0.503003	0.203877	-1	0.205091	0.335487	0.019197	0.615049	0.007995	6	17
OTU4	OTU21	-0.753010	-0.932895	-0.482158	1	1	7	0	0.018000	-0.687426	0.040735	-0.848442	0.007744	1	-0.700000	0.035770	-0.976190	0.000033	1	0.087273	0.123368	0.003529	0.104057	0.000074	6	18
OTU4	OTU10	-0.697722	-0.913238	-0.405811	1	1	9	0	0.038000	-0.770120	0.015189	-0.882148	0.003739	-1	-0.783333	0.012520	-0.952381	0.000260	1	0.103226	0.091132	0.002337	0.064025	0.000128	6	19
OTU4	OTU48	-0.432442	-0.664532	-0.264231	1	1	9	0	0.058000	-0.618955	0.075528	-0.771092	0.025074	1	-0.779773	0.013205	-0.878310	0.004104	1	0.123733	0.183756	0.005877	0.064025	0.000608	6	20
OTU4	OTU50	-0.464139	-1.107469	-0.265386	1	1	9	0	0.081000	-0.455858	0.217494	-0.712114	0.047511	-1	-0.728918	0.025884	-0.778457	0.022867	-1	0.154353	0.258409	0.008484	0.084518	0.001732	6	21
OTU4	OTU32	-0.079853	-0.687062	0.705048	4	4	4	0	0.608000	-0.270723	0.481071	-0.331005	0.423208	1	-0.250000	0.516490	-0.404762	0.319889	1	0.525838	0.347155	0.029526	0.503892	0.011107	6	22
OTU4	OTU1674	0.480367	0.294783	0.704577	1	1	9	0	0.021000	0.877452	0.001878	0.877452	0.001878	0	0.813676	0.007622	0.826362	0.011443	1	0.095135	0.026504	0.001657	0.046751	0.001139	6	23
OTU2771	OTU14	0.663560	0.310416	1.013620	1	1	9	0	0.001000	0.823794	0.006335	0.823794	0.006335	0	0.902962	0.000851	0.902962	0.000851	0	0.017778	0.054303	0.003277	0.015136	0.000248	7	8
OTU2771	OTU41	0.498257	0.216711	0.826916	2	3	7	-1	0.070000	0.588239	0.095691	0.717840	0.044946	-1	0.561186	0.115921	0.747042	0.033177	-1	0.138272	0.197530	0.008222	0.203817	0.002305	7	9
OTU2771	OTU519	0.048332	-0.449112	0.538906	5	5	3	0	0.879000	0.087445	0.822990	0.136278	0.747624	-1	0.097047	0.803842	0.181822	0.666524	-1	0.598468	0.421923	0.045402	0.589976	0.018621	7	10
OTU2771	OTU5	-0.480639	-0.869322	-0.216327	2	1	8	1	0.081000	-0.374983	0.320035	-0.507176	0.199535	1	-0.453390	0.220313	-0.746988	0.033197	1	0.154353	0.297303	0.019310	0.298729	0.002305	7	11
OTU2771	OTU430	0.501552	0.219554	0.858992	1	1	9	0	0.032000	0.592171	0.092946	0.592171	0.092946	0	0.717306	0.029604	0.717306	0.029604	0	0.103226	0.197530	0.013278	0.092874	0.002119	7	12
OTU2771	OTU6	0.323448	-0.454531	0.732799	2	1	8	1	0.555000	0.191011	0.622513	0.601503	0.114689	1	0.159669	0.681555	0.622766	0.099101	1	0.507429	0.399000	0.014579	0.551790	0.004822	7	13
OTU2771	OTU15	0.204317	-0.527762	0.696914	4	5	4	-1	0.575000	0.082975	0.831932	0.389540	0.340136	1	0.117651	0.763070	0.347312	0.399264	1	0.514860	0.423016	0.026435	0.578632	0.013243	7	14
OTU2771	OTU995	0.527634	0.259942	0.932018	2	1	8	1	0.034000	0.968635	0.000017	0.968635	0.000017	0	0.658144	0.053964	0.908129	0.001807	1	0.103226	0.002094	0.000262	0.126975	0.000389	7	15
OTU2771	OTU18	0.359735	-0.374993	0.760289	1	1	9	0	0.681000	0.548365	0.126334	0.551259	0.156699	1	0.411779	0.270805	0.411779	0.270805	0	0.550303	0.216573	0.017400	0.339853	0.009759	7	16
OTU2771	OTU3994	-0.534358	-0.901162	-0.220278	4	4	6	0	0.049000	-0.505458	0.165103	-0.505458	0.165103	0	-0.607600	0.082639	-0.607600	0.082639	0	0.110270	0.227729	0.017400	0.157408	0.004142	7	17
OTU2771	OTU21	0.301864	-0.475976	0.716613	4	5	4	-1	0.744000	0.288224	0.451979	0.494812	0.212541	1	0.310935	0.415407	0.310935	0.415407	0	0.575072	0.339329	0.019926	0.443119	0.013642	7	18
OTU2771	OTU10	0.433066	-0.252907	0.765007	1	1	9	0	0.209000	0.636262	0.065443	0.724565	0.042042	1	0.563045	0.114456	0.598813	0.116754	1	0.269677	0.179154	0.007983	0.203477	0.005443	7	19
OTU2771	OTU48	0.129792	-0.351276	0.439143	4	5	4	-1	0.676000	0.063950	0.870166	0.292813	0.481550	1	0.085473	0.826932	0.515425	0.191099	1	0.549848	0.436414	0.032833	0.596387	0.007647	7	20
OTU2771	OTU50	0.388187	0.220984	0.771847	1	1	9	0	0.050000	0.772513	0.014680	0.782404	0.021736	1	0.692333	0.038748	0.895857	0.002608	1	0.110270	0.091132	0.005777	0.106455	0.000470	7	21
OTU2771	OTU32	-0.103374	-0.741488	0.623215	1	2	8	-1	0.364000	-0.254566	0.508598	-0.732665	0.038700	-1	-0.067229	0.863556	-0.626552	0.096461	-1	0.388267	0.358869	0.007979	0.601132	0.004728	7	22
OTU2771	OTU1674	-0.375253	-0.598343	-0.215871	1	1	9	0	0.130000	-0.470731	0.200933	-0.552265	0.155787	1	-0.632502	0.067557	-0.819277	0.012829	1	0.194393	0.243556	0.017400	0.140378	0.001208	7	23
OTU14	OTU41	0.572321	0.262891	0.830091	3	4	6	-1	0.044000	0.776660	0.013825	0.776660	0.013825	0	0.647059	0.059604	0.706599	0.050063	-1	0.105882	0.091132	0.005444	0.132190	0.003062	8	9
OTU14	OTU519	0.001498	-0.581282	0.596292	3	3	5	0	0.859000	0.067900	0.862205	0.230045	0.583642	-1	0.012605	0.974325	0.512048	0.194529	-1	0.597565	0.434725	0.037413	0.629090	0.007719	8	10
OTU14	OTU5	-0.602477	-1.013108	-0.279925	3	2	7	1	0.029000	-0.309736	0.417304	-0.496321	0.210931	1	-0.405067	0.279470	-0.891566	0.002934	1	0.103226	0.335487	0.019926	0.341338	0.000489	8	11
OTU14	OTU430	0.588521	0.274279	0.865666	1	1	9	0	0.086000	0.792704	0.010831	0.792704	0.010831	0	0.693277	0.038372	0.718576	0.044623	-1	0.160000	0.081234	0.004513	0.106455	0.002792	8	12
OTU14	OTU6	0.119270	-0.523751	0.635797	3	2	7	1	0.738000	0.325514	0.392666	-0.366691	0.371601	-1	0.175734	0.651084	0.491027	0.216608	1	0.575072	0.330650	0.027333	0.548292	0.008299	8	13
OTU14	OTU15	0.273291	-0.472764	0.734635	2	3	6	-1	0.689000	-0.109664	0.778821	0.345721	0.401573	1	0.050210	0.897928	0.299407	0.471261	1	0.551200	0.416710	0.028330	0.608765	0.014864	8	14
OTU14	OTU995	0.616314	0.289713	0.945693	1	1	9	0	0.069000	0.882729	0.001619	0.882729	0.001619	0	0.714952	0.030398	0.834497	0.009973	1	0.138000	0.026504	0.001623	0.093532	0.001044	8	15
OTU14	OTU18	0.416733	-0.335042	0.747263	3	2	6	1	0.449000	0.145526	0.708719	0.774207	0.024125	1	0.284521	0.458069	0.503003	0.203877	1	0.440736	0.416710	0.005877	0.471826	0.007995	8	16
OTU14	OTU3994	-0.675383	-1.007221	-0.290374	2	2	8	0	0.003000	-0.449933	0.224294	-0.449933	0.224294	0	-0.781513	0.012867	-0.781513	0.012867	0	0.030000	0.261450	0.020515	0.064025	0.001208	8	17
OTU14	OTU21	0.432358	-0.423922	0.769895	3	2	6	1	0.723000	-0.039200	0.920244	0.594541	0.120075	1	0.175734	0.651084	0.287430	0.490015	1	0.572673	0.452579	0.015101	0.548292	0.014864	8	18
OTU14	OTU10	0.463817	-0.301895	0.773318	1	1	9	0	0.654000	0.375205	0.319726	0.728994	0.040194	1	0.460255	0.212522	0.586837	0.126199	1	0.540718	0.297303	0.007979	0.290629	0.005763	8	19
OTU14	OTU48	0.228611	-0.322316	0.479139	3	2	7	1	0.654000	-0.129222	0.740387	0.357067	0.385228	1	0.051068	0.896191	0.466337	0.244116	1	0.540718	0.416710	0.028067	0.608765	0.009041	8	20
OTU14	OTU50	0.415263	0.239090	1.023361	1	1	9	0	0.173000	0.354283	0.349553	0.955331	0.000215	1	0.663884	0.051182	0.809953	0.014807	1	0.240696	0.313033	0.000808	0.124078	0.001274	8	21
OTU14	OTU32	-0.058260	-0.747263	0.651290	5	4	4	1	0.303000	-0.299319	0.433941	-0.606131	0.111186	-1	-0.066946	0.864127	-0.550908	0.157018	-1	0.353869	0.336466	0.014579	0.601132	0.006842	8	22
OTU14	OTU1674	-0.389557	-0.577445	-0.221515	1	1	9	0	0.239000	-0.390582	0.298652	-0.390582	0.298652	0	-0.638350	0.064287	-0.674699	0.066429	1	0.301102	0.289018	0.023956	0.137145	0.003487	8	23
OTU41	OTU519	-0.167668	-0.687748	0.571584	2	1	7	1	0.564000	0.008186	0.983326	-0.564682	0.144763	1	0.067227	0.863561	0.506024	0.200729	-1	0.511638	0.469819	0.016703	0.601132	0.007918	9	10
OTU41	OTU5	0.086933	-0.661177	0.753890	3	2	7	1	0.253000	0.009163	0.981335	-0.289575	0.486637	1	0.008439	0.982809	0.666679	0.070981	-1	0.316250	0.469819	0.033030	0.629090	0.003668	9	11
OTU41	OTU430	0.589986	0.311062	0.853038	4	4	6	0	0.007000	0.745897	0.021019	0.745897	0.021019	0	0.760504	0.017353	0.760504	0.017353	0	0.050909	0.097560	0.005777	0.069413	0.001446	9	12
OTU41	OTU6	-0.465592	-0.686829	0.401177	1	2	8	-1	0.550000	-0.303177	0.427746	-0.611158	0.107450	-1	-0.426782	0.251957	-0.718576	0.044623	-1	0.505747	0.335487	0.014493	0.324425	0.002792	9	13
OTU41	OTU15	-0.506763	-0.790623	-0.226035	1	1	8	0	0.302000	-0.632033	0.067823	-0.632033	0.067823	0	-0.577411	0.103507	-0.682647	0.062093	-1	0.353869	0.179504	0.010893	0.187487	0.003421	9	14
OTU41	OTU995	0.259762	-0.526453	0.711214	3	2	7	1	0.331000	0.588348	0.095615	0.685841	0.060399	1	0.391521	0.297388	0.585540	0.127247	1	0.378286	0.197530	0.010066	0.357760	0.005771	9	15
OTU41	OTU18	-0.324957	-0.698658	0.528236	1	2	7	-1	0.487000	-0.229552	0.552412	0.382205	0.350099	1	-0.242680	0.529241	-0.491027	0.216608	-1	0.469398	0.370332	0.027042	0.507483	0.008299	9	16
OTU41	OTU3994	-0.634896	-0.936112	-0.294492	1	1	9	0	0.014000	-0.558167	0.118325	-0.719956	0.044020	1	-0.869748	0.002307	-0.869748	0.002307	0	0.072258	0.208920	0.008152	0.028389	0.000454	9	17
OTU41	OTU21	-0.506527	-0.796060	0.401728	1	1	8	0	0.318000	-0.550352	0.124685	-0.550352	0.124685	0	-0.510465	0.160267	-0.574861	0.136058	-1	0.366043	0.216573	0.015257	0.259017	0.006129	9	18
OTU41	OTU10	-0.195144	-0.619481	0.529465	1	2	7	-1	0.833000	-0.095926	0.806073	0.304882	0.462782	1	-0.092051	0.813794	-0.299407	0.471261	-1	0.595983	0.420066	0.031976	0.594553	0.014864	9	19
OTU41	OTU48	-0.307199	-0.548079	-0.155029	1	2	7	-1	0.588000	-0.492056	0.178458	-0.492056	0.178458	0	-0.425567	0.253457	-0.638554	0.088363	-1	0.519779	0.230269	0.017825	0.324425	0.004396	9	20
OTU41	OTU50	0.129422	-0.376866	0.455907	3	2	7	1	0.510000	0.062629	0.872829	0.725872	0.041492	1	0.187249	0.629509	0.536745	0.170189	1	0.478129	0.436414	0.007979	0.541514	0.007227	9	21
OTU41	OTU32	-0.391570	-0.778674	0.558129	5	6	4	-1	0.059000	-0.481987	0.188884	-0.576316	0.134838	-1	-0.426782	0.251957	-0.610789	0.107721	-1	0.124211	0.236104	0.015926	0.324425	0.005093	9	22
OTU41	OTU1674	-0.014252	-0.366155	0.349570	3	2	7	1	0.624000	0.104887	0.788276	0.148964	0.724797	-1	-0.008511	0.982662	-0.395217	0.332517	1	0.532487	0.416710	0.044557	0.629090	0.011486	9	23
OTU519	OTU5	-0.089152	-0.579368	0.486386	1	2	5	-1	0.923000	-0.004646	0.990536	-0.367891	0.369918	-1	0.168778	0.664226	0.234940	0.575429	1	0.611803	0.469819	0.027333	0.548292	0.016679	10	11
OTU519	OTU430	0.038981	-0.562225	0.599267	6	5	4	1	0.863000	0.187013	0.629950	-0.349087	0.396694	-1	0.306723	0.422087	0.445783	0.268289	1	0.597749	0.399000	0.028330	0.444302	0.009721	10	12
OTU519	OTU6	0.353783	-0.418963	0.610628	1	2	5	-1	0.709000	0.186048	0.631749	0.486180	0.221875	-1	0.108788	0.780554	0.323359	0.434639	-1	0.564378	0.399000	0.020515	0.583592	0.014204	10	13
OTU519	OTU15	0.285916	-0.577586	0.706598	1	2	5	-1	0.823000	0.142512	0.714545	0.557857	0.150767	-1	0.133892	0.731279	0.431145	0.286196	-1	0.595983	0.416710	0.017133	0.563360	0.010149	10	14
OTU519	OTU995	0.056964	-0.456517	0.566235	3	3	5	0	0.998000	0.048807	0.900769	0.142085	0.737154	1	0.051068	0.896191	0.051068	0.896191	0	0.632411	0.446662	0.044948	0.608765	0.023615	10	15
OTU519	OTU18	0.275722	-0.469581	0.662882	1	2	5	-1	0.818000	0.133921	0.731223	0.224247	0.593419	-1	0.050210	0.897928	-0.287430	0.490015	1	0.595983	0.416710	0.037878	0.608765	0.014864	10	16
OTU519	OTU3994	0.140480	-0.654338	0.679162	1	1	5	0	0.773000	0.686488	0.041123	0.686488	0.041123	0	0.235294	0.542230	-0.574861	0.136058	1	0.588952	0.123368	0.007979	0.510595	0.006129	10	17
OTU519	OTU21	0.267402	-0.509509	0.653895	1	2	5	-1	0.629000	0.043664	0.911190	0.478067	0.230837	-1	0.041841	0.914886	0.491027	0.216608	-1	0.532487	0.449970	0.020859	0.615049	0.008299	10	18
OTU519	OTU10	0.256131	-0.472189	0.689598	1	1	5	0	0.982000	0.236202	0.540628	0.236202	0.540628	0	0.217575	0.573875	0.275454	0.509054	-1	0.628526	0.368561	0.035188	0.515842	0.015218	10	19
OTU519	OTU48	0.103050	-0.379403	0.493926	1	1	5	0	0.840000	0.433205	0.244108	-0.449073	0.264343	1	0.178738	0.645433	-0.429521	0.288218	1	0.595983	0.262495	0.022529	0.548292	0.010155	10	20
OTU519	OTU50	0.002780	-0.312130	0.377025	5	4	3	1	1.000000	-0.007872	0.983965	0.112540	0.790763	-1	0.102136	0.793731	-0.159536	0.705906	1	0.632411	0.469819	0.047446	0.587752	0.019287	10	21
OTU519	OTU32	-0.197953	-0.705253	0.589897	6	6	4	0	0.845000	-0.133527	0.731991	-0.404089	0.320771	1	-0.225943	0.558846	-0.347312	0.399264	-1	0.595983	0.416710	0.025324	0.510945	0.013243	10	22
OTU519	OTU1674	-0.073560	-0.396752	0.317798	1	1	2	0	0.986000	-0.391075	0.297988	-0.391075	0.297988	0	-0.059579	0.878984	0.090361	0.831492	1	0.628526	0.289018	0.023956	0.607591	0.021997	10	23
OTU5	OTU430	-0.027234	-0.704815	0.667260	3	4	6	-1	0.354000	0.200715	0.604587	0.200715	0.604587	0	0.118145	0.762100	0.454554	0.257834	1	0.387483	0.392165	0.038427	0.578632	0.009393	11	12
OTU5	OTU6	-0.667684	-0.992892	-0.374886	2	1	8	1	0.011000	-0.325037	0.393401	-0.896204	0.002583	1	-0.680696	0.043566	-0.891631	0.002929	1	0.065185	0.330650	0.001937	0.112429	0.000489	11	13
OTU5	OTU15	-0.701206	-1.050859	-0.358266	2	1	8	1	0.000000	-0.558487	0.118069	-0.592073	0.122018	1	-0.663889	0.051180	-0.988024	0.000004	1	0.000000	0.208920	0.015126	0.124078	0.000028	11	14
OTU5	OTU995	-0.603531	-1.044872	-0.276395	1	2	8	-1	0.001000	-0.511968	0.158831	-0.615050	0.104607	-1	-0.820543	0.006731	-0.951807	0.000270	-1	0.017778	0.226700	0.014396	0.046751	0.000128	11	15
OTU5	OTU18	-0.621299	-0.969902	-0.309122	1	1	7	0	0.032000	-0.613101	0.079144	-0.691056	0.057693	1	-0.764733	0.016378	-0.927778	0.000892	1	0.103226	0.186222	0.009865	0.069413	0.000248	11	16
OTU5	OTU3994	0.420279	-0.666064	0.861142	2	3	7	-1	0.036000	-0.119727	0.758990	-0.422547	0.296978	1	0.147681	0.704562	0.813253	0.014086	-1	0.103226	0.416710	0.023956	0.555320	0.001274	11	17
OTU5	OTU21	-0.670387	-0.997773	-0.374905	2	1	8	1	0.001000	-0.537874	0.135254	-0.639055	0.088033	1	-0.630274	0.068830	-0.951876	0.000269	1	0.017778	0.221543	0.012820	0.141189	0.000128	11	18
OTU5	OTU10	-0.629665	-0.953702	-0.325875	2	1	8	1	0.044000	-0.705091	0.033876	-0.793437	0.018762	1	-0.731118	0.025215	-0.951876	0.000269	1	0.105882	0.112921	0.005777	0.084051	0.000128	11	19
OTU5	OTU48	-0.437584	-0.757510	-0.260685	2	1	8	1	0.005000	-0.564019	0.113693	-0.564019	0.113693	0	-0.752164	0.019389	-0.925997	0.000958	1	0.040000	0.208920	0.014579	0.073863	0.000255	11	20
OTU5	OTU50	-0.435185	-0.829715	-0.252069	1	2	8	-1	0.107000	-0.499213	0.171253	-0.602087	0.114244	-1	-0.743617	0.021634	-0.819277	0.012829	-1	0.172929	0.228337	0.014579	0.075248	0.001208	11	21
OTU5	OTU32	-0.072400	-0.636311	0.502274	4	4	4	0	0.637000	0.293254	0.443762	0.293254	0.443762	0	-0.210091	0.587437	-0.373521	0.362063	1	0.536421	0.339329	0.030817	0.522178	0.012253	11	22
OTU5	OTU1674	0.409778	0.248735	0.671979	2	1	8	1	0.039000	0.112520	0.773181	0.867700	0.005230	-1	0.760712	0.017305	0.842440	0.008660	1	0.103226	0.416710	0.002802	0.069413	0.000978	11	23
OTU430	OTU6	-0.456697	-0.663093	-0.200504	2	3	7	-1	0.511000	0.147047	0.705784	-0.543859	0.163502	-1	-0.200839	0.604359	-0.538932	0.168118	-1	0.478129	0.416710	0.017400	0.528402	0.007185	12	13
OTU430	OTU15	-0.454295	-0.687501	-0.183713	2	2	7	0	0.355000	-0.467350	0.204634	-0.467350	0.204634	0	-0.485360	0.185354	-0.485360	0.185354	0	0.387483	0.245561	0.019676	0.263195	0.007495	12	14
OTU430	OTU995	0.270594	-0.479875	0.741509	4	3	6	1	0.600000	0.544335	0.129718	0.544335	0.129718	0	0.187249	0.629509	0.439155	0.276327	1	0.523478	0.217098	0.015443	0.541514	0.009904	12	15
OTU430	OTU18	-0.189533	-0.637707	0.462193	2	3	6	-1	0.913000	-0.276830	0.470831	0.368262	0.369396	1	-0.225943	0.558846	-0.225943	0.558846	0	0.611213	0.344670	0.027333	0.510945	0.016341	12	16
OTU430	OTU3994	-0.611018	-0.933725	-0.296422	4	4	6	0	0.090000	-0.445247	0.229753	-0.527150	0.179439	1	-0.588235	0.095694	-0.761905	0.028005	1	0.161798	0.262495	0.017825	0.178035	0.002074	12	17
OTU430	OTU21	-0.365121	-0.649063	0.431993	2	3	6	-1	0.677000	-0.396523	0.290705	-0.396523	0.290705	0	-0.334731	0.378595	-0.359288	0.382065	-1	0.549848	0.285939	0.023699	0.417760	0.012799	12	18
OTU430	OTU10	-0.069624	-0.563260	0.529745	2	3	6	-1	0.967000	-0.098291	0.801368	0.271806	0.514909	1	-0.058578	0.881007	-0.095810	0.821452	-1	0.625161	0.419931	0.034327	0.607591	0.021818	12	19
OTU430	OTU48	-0.331304	-0.593904	0.175602	2	2	7	0	0.311000	-0.511459	0.159316	-0.511459	0.159316	0	-0.493657	0.176832	-0.493657	0.176832	0	0.360580	0.226700	0.017400	0.263195	0.007322	12	20
OTU430	OTU50	0.140874	-0.417704	0.506179	4	3	6	1	0.505000	-0.022418	0.954349	0.690706	0.057873	1	0.085113	0.827652	0.536745	0.170189	1	0.478129	0.463651	0.009865	0.596387	0.007227	12	21
OTU430	OTU32	-0.275491	-0.854078	0.628210	1	2	8	-1	0.010000	-0.236225	0.540587	-0.773929	0.024209	-1	-0.234312	0.543967	-0.886243	0.003373	-1	0.061538	0.368561	0.005877	0.510595	0.000549	12	22
OTU430	OTU1674	0.027867	-0.412736	0.377403	2	3	6	-1	0.659000	-0.188792	0.626638	-0.188792	0.626638	0	0.000000	1.000000	-0.383240	0.348684	1	0.540718	0.399000	0.039494	0.632411	0.011883	12	23
OTU6	OTU15	0.732321	0.403311	0.908474	1	1	7	0	0.003000	0.635818	0.065690	0.635818	0.065690	0	0.766667	0.015944	0.785714	0.020815	1	0.030000	0.179154	0.010828	0.069413	0.001689	13	14
OTU6	OTU995	0.557936	0.276901	0.897361	1	2	8	-1	0.092000	0.304679	0.425344	0.673362	0.067175	-1	0.508548	0.162109	0.790433	0.019545	-1	0.163556	0.335487	0.010893	0.259374	0.001609	13	15
OTU6	OTU18	0.722794	0.417186	0.919629	1	2	8	-1	0.008000	0.351503	0.353615	0.912175	0.001584	-1	0.516667	0.154390	0.928571	0.000863	-1	0.053333	0.314324	0.001623	0.252065	0.000248	13	16
OTU6	OTU3994	0.486705	0.253871	0.703309	2	1	8	1	0.342000	0.303444	0.427319	0.757500	0.029482	1	0.225943	0.558846	0.714286	0.046528	1	0.384895	0.335487	0.006503	0.510945	0.002872	13	17
OTU6	OTU21	0.726115	0.462839	0.863959	1	1	7	0	0.015000	0.573734	0.106246	0.760395	0.028506	-1	0.616667	0.076929	0.809524	0.014903	1	0.075000	0.208920	0.006382	0.148296	0.001274	13	18
OTU6	OTU10	0.668391	0.429158	0.863959	1	2	8	-1	0.042000	0.532834	0.139668	0.937081	0.000594	-1	0.533333	0.139227	0.952381	0.000260	-1	0.105000	0.221543	0.001370	0.232045	0.000128	13	19
OTU6	OTU48	0.428927	0.287447	0.645696	1	1	8	0	0.050000	0.449832	0.224411	0.814775	0.013762	1	0.745870	0.021026	0.745870	0.021026	0	0.110270	0.261450	0.005444	0.075248	0.001689	13	20
