X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
OTU7	OTU47	0.336276	-0.595138	0.921472	1	2	6	-1	0.191000	0.511848	0.240262	0.804959	0.053352	-1	0.612637	0.143589	0.782691	0.065704	-1	0.470732	0.464626	0.005933	0.308915	0.006831	1	2
OTU7	OTU192	0.295125	0.155593	0.602728	1	1	7	0	0.939000	0.313503	0.493545	0.734582	0.096321	-1	0.418251	0.350395	0.521794	0.288343	1	0.854054	0.557421	0.007096	0.383735	0.012605	1	3
OTU7	OTU23	0.354988	-0.361293	0.865320	1	2	6	-1	0.087000	0.264320	0.566787	0.888253	0.018033	-1	0.378394	0.402602	0.885714	0.018845	-1	0.376000	0.592718	0.004571	0.394156	0.003627	1	4
OTU7	OTU2	-0.025902	-0.393887	0.400165	3	2	5	1	0.928000	-0.067388	0.885858	-0.715224	0.110099	1	0.000000	1.000000	-0.600000	0.208000	1	0.854054	0.664398	0.007490	0.608696	0.010061	1	5
OTU7	OTU22	0.213096	-0.475659	0.730489	3	2	5	1	0.371000	0.736170	0.059218	0.736170	0.059218	0	0.468487	0.288997	0.828571	0.041563	1	0.650877	0.263190	0.006266	0.364500	0.005363	1	6
OTU7	OTU4	0.007108	-0.363583	0.441167	3	2	5	1	0.878000	-0.454659	0.305385	-0.476717	0.339094	-1	-0.071429	0.879048	0.657143	0.156175	1	0.840191	0.486670	0.012559	0.567128	0.008941	1	7
OTU7	OTU2771	0.093462	-0.803070	0.810629	3	2	5	1	0.508000	0.146277	0.754320	-0.696680	0.124052	1	0.288300	0.530651	-0.714286	0.110787	1	0.700645	0.652385	0.007714	0.452994	0.007581	1	8
OTU7	OTU86	-0.061064	-0.503549	0.395581	3	2	5	1	0.709000	-0.312214	0.495419	-0.768343	0.074281	1	-0.205832	0.657923	-0.698253	0.122839	1	0.770652	0.557421	0.006692	0.503329	0.008051	1	9
OTU7	OTU14	-0.064145	-0.513748	0.345094	3	2	5	1	0.931000	-0.392156	0.384242	-0.739597	0.092886	1	0.000000	1.000000	-0.600000	0.208000	1	0.854054	0.539131	0.007096	0.608696	0.010061	1	10
OTU7	OTU84	0.376320	-0.287322	0.865320	1	1	4	0	0.086000	0.590182	0.163029	0.615354	0.193474	-1	0.607143	0.148231	0.607143	0.148231	0	0.376000	0.397510	0.009041	0.308915	0.008719	1	11
OTU7	OTU537	-0.075432	-0.503218	0.444406	4	4	4	0	0.832000	-0.344055	0.449862	-0.344055	0.449862	0	-0.145479	0.755633	-0.202920	0.699798	-1	0.819704	0.557421	0.015459	0.537854	0.024554	1	12
OTU7	OTU90	-0.153680	-0.541710	0.400165	1	1	2	0	0.945000	-0.328495	0.471925	-0.647050	0.164877	1	-0.054056	0.908365	-0.485714	0.328723	1	0.854054	0.557421	0.008483	0.575435	0.013369	1	13
OTU7	OTU4223	0.185106	-0.501446	0.767475	3	2	5	1	0.147000	0.340399	0.455011	0.892042	0.016853	1	0.618284	0.138895	0.840668	0.036058	1	0.427027	0.557421	0.004539	0.308915	0.005061	1	14
OTU7	OTU41	0.103853	-0.699786	0.696201	1	2	6	-1	0.465000	0.211769	0.648496	-0.710253	0.113767	1	0.414431	0.355269	-0.714286	0.110787	1	0.683212	0.617615	0.007540	0.383735	0.007581	1	15
OTU7	OTU519	0.303929	-0.200025	0.606702	3	4	4	-1	0.666000	0.247700	0.592272	0.654894	0.158097	-1	0.254588	0.581668	0.588490	0.219168	-1	0.748315	0.603590	0.008432	0.470766	0.010326	1	16
OTU7	OTU5	0.117416	-0.473782	0.633431	1	1	7	0	0.243000	0.382356	0.397281	0.831811	0.040053	1	0.709208	0.074331	0.765037	0.076326	1	0.524731	0.539131	0.005449	0.284975	0.006856	1	17
OTU7	OTU430	0.011900	-0.452343	0.511008	5	5	3	0	0.945000	-0.308029	0.501525	-0.335054	0.516226	-1	0.000000	1.000000	-0.235396	0.653428	1	0.854054	0.557421	0.016774	0.608696	0.023305	1	18
OTU7	OTU6	0.192088	-0.455937	0.764777	1	2	6	-1	0.601000	0.234966	0.612029	0.719394	0.107062	-1	0.392857	0.383317	0.714286	0.110787	-1	0.707059	0.608227	0.007435	0.383735	0.007581	1	19
OTU7	OTU18	0.304603	-0.236191	0.640990	1	2	5	-1	0.449000	0.160703	0.730691	0.624859	0.184699	-1	0.296500	0.518477	0.576818	0.230732	-1	0.680303	0.649503	0.008988	0.445511	0.010488	1	20
OTU7	OTU21	0.389231	-0.330590	0.824742	1	2	6	-1	0.048000	0.325715	0.475907	0.870180	0.024186	-1	0.472805	0.283962	0.927634	0.007666	-1	0.331034	0.557421	0.004571	0.361406	0.002331	1	21
OTU7	OTU10	0.475355	0.178761	1.001701	3	2	5	1	0.575000	0.317582	0.487628	0.675677	0.140721	-1	0.495601	0.258042	0.647339	0.164625	1	0.707059	0.557421	0.008045	0.341046	0.009234	1	22
OTU47	OTU192	0.115169	-0.540846	0.686842	2	1	6	1	0.524000	0.379600	0.400979	0.733793	0.096867	1	0.100922	0.829541	0.720588	0.106199	1	0.700645	0.539131	0.007096	0.555674	0.007581	2	3
OTU47	OTU23	0.514216	0.299887	1.069248	1	1	7	0	0.022000	0.820199	0.023838	0.820199	0.023838	0	0.890909	0.007113	0.890909	0.007113	0	0.208696	0.190703	0.004571	0.105814	0.002331	2	4
OTU47	OTU2	0.347956	0.221041	0.744274	1	1	6	0	0.662000	0.545698	0.205128	0.821768	0.044819	-1	0.450469	0.310429	0.695725	0.124789	-1	0.748315	0.434706	0.005590	0.372768	0.008051	2	5
OTU47	OTU22	-0.425833	-1.010971	0.428293	1	2	6	-1	0.012000	-0.199962	0.667280	-0.912380	0.011179	-1	-0.254545	0.581733	-0.955882	0.002877	-1	0.200000	0.621457	0.003769	0.470766	0.001534	2	6
OTU47	OTU4	-0.365978	-0.810629	-0.215571	1	1	6	0	0.760000	-0.616984	0.139968	-0.655150	0.157877	-1	-0.396412	0.378635	-0.550782	0.257369	-1	0.795812	0.386172	0.008432	0.383735	0.011503	2	7
OTU47	OTU2771	0.404274	-0.318500	1.099951	1	1	3	0	0.707000	0.486755	0.267966	0.614575	0.194201	-1	0.527273	0.223927	0.527273	0.223927	0	0.770652	0.468971	0.009041	0.323666	0.010443	2	8
OTU47	OTU86	0.402169	0.239762	0.869365	1	2	6	-1	0.120000	0.411747	0.358711	0.861541	0.027429	-1	0.405950	0.366191	0.820987	0.045200	-1	0.427027	0.521761	0.004812	0.383735	0.005660	2	9
OTU47	OTU14	0.362609	0.200422	0.779926	1	1	6	0	0.588000	0.146698	0.753629	0.616750	0.192175	-1	0.450469	0.310429	0.695725	0.124789	-1	0.707059	0.652385	0.009041	0.372768	0.008051	2	10
OTU47	OTU84	0.345479	-0.408791	0.871353	2	1	5	1	0.139000	0.456391	0.303311	0.695018	0.125337	1	0.540562	0.210289	0.753702	0.083523	1	0.427027	0.486670	0.007714	0.313197	0.006856	2	11
OTU47	OTU537	0.023641	-0.541710	0.571998	4	4	4	0	0.818000	-0.176024	0.705781	0.352133	0.493633	-1	-0.229367	0.620775	-0.229367	0.620775	0	0.809901	0.638748	0.016373	0.490999	0.022270	2	12
OTU47	OTU90	0.231422	-0.430867	0.717545	2	3	5	-1	0.846000	0.194613	0.675835	0.724027	0.103733	-1	0.118182	0.800766	0.602941	0.205184	-1	0.829412	0.621457	0.007279	0.538977	0.010061	2	13
OTU47	OTU4223	-0.099217	-0.865320	0.713571	1	2	6	-1	0.168000	-0.460719	0.298155	-0.777283	0.068881	-1	-0.119271	0.798956	-0.897059	0.015350	-1	0.436364	0.486670	0.006560	0.538977	0.003470	2	14
OTU47	OTU41	0.343017	-0.339041	0.867868	4	5	3	-1	0.573000	0.464555	0.293617	0.560988	0.246791	-1	0.654545	0.110646	0.654545	0.110646	0	0.707059	0.486670	0.010547	0.288398	0.007581	2	15
OTU47	OTU519	0.253460	-0.475721	0.810629	2	1	5	1	0.235000	0.255494	0.580276	0.711924	0.112528	1	0.165145	0.723449	0.588235	0.219418	1	0.522222	0.599220	0.007540	0.529275	0.010326	2	16
OTU47	OTU5	-0.315005	-0.784031	0.353250	1	2	6	-1	0.380000	-0.483796	0.271325	-0.790735	0.061106	-1	-0.009175	0.984425	-0.661765	0.152257	-1	0.652991	0.468971	0.006365	0.604472	0.008891	2	17
OTU47	OTU430	0.223176	-0.299887	0.634795	1	1	4	0	0.916000	-0.096934	0.836212	0.269986	0.604860	1	0.192669	0.678952	0.388103	0.447074	1	0.854054	0.656519	0.018497	0.511039	0.016871	2	18
OTU47	OTU6	0.496286	0.272173	1.069248	1	1	7	0	0.061000	0.859846	0.013078	0.859846	0.013078	0	0.846881	0.016197	0.869657	0.024377	-1	0.369697	0.139503	0.004152	0.132799	0.003980	2	19
OTU47	OTU18	0.412524	0.229480	0.865320	2	1	6	1	0.168000	0.453139	0.307210	0.770330	0.073065	1	0.598366	0.155801	0.770051	0.073235	1	0.436364	0.486670	0.006692	0.308915	0.006856	2	20
OTU47	OTU21	0.489061	0.278226	1.034960	1	1	7	0	0.018000	0.764590	0.045282	0.764590	0.045282	0	0.926644	0.002690	0.926644	0.002690	0	0.208696	0.241505	0.005590	0.047075	0.001534	2	21
OTU47	OTU10	0.343410	-0.756437	1.391452	4	4	4	0	0.688000	0.434855	0.329540	0.699870	0.121600	1	0.296347	0.518703	0.656790	0.156476	1	0.764444	0.512519	0.007714	0.445511	0.008941	2	22
OTU192	OTU23	-0.130885	-0.540846	0.443079	3	2	5	1	0.432000	0.748153	0.053093	0.748153	0.053093	0	0.137620	0.768574	-0.612008	0.196603	1	0.680303	0.255374	0.005933	0.537854	0.009769	3	4
OTU192	OTU2	-0.236534	-0.419712	0.221686	3	3	5	0	0.814000	-0.093062	0.842697	-0.246324	0.637987	1	-0.327327	0.473597	-0.559065	0.248771	1	0.809901	0.656519	0.019245	0.433357	0.011244	3	5
OTU192	OTU22	0.379771	0.166273	0.699295	3	2	5	1	0.345000	0.117640	0.801667	0.885723	0.018843	1	0.587181	0.165720	0.735612	0.095611	1	0.634545	0.655724	0.004571	0.308915	0.007301	3	6
OTU192	OTU4	0.232595	-0.269184	0.476463	4	4	4	0	0.747000	-0.151954	0.745002	-0.305771	0.555638	-1	0.363696	0.422582	0.363696	0.422582	0	0.790476	0.651368	0.017391	0.402459	0.016235	3	7
OTU192	OTU2771	-0.140937	-0.867102	0.533084	3	4	4	-1	0.934000	-0.058273	0.901240	0.108762	0.837501	1	0.018349	0.968854	-0.279412	0.591789	-1	0.854054	0.665986	0.024275	0.600175	0.021422	3	8
OTU192	OTU86	-0.300807	-0.867102	0.299887	3	2	5	1	0.502000	-0.238090	0.607164	-0.479978	0.335321	1	-0.400163	0.373720	-0.750366	0.085697	1	0.700645	0.608227	0.012489	0.383735	0.006856	3	9
OTU192	OTU14	-0.265665	-0.521383	0.195774	3	3	5	0	0.811000	-0.322385	0.480694	-0.391026	0.443355	1	-0.327327	0.473597	-0.559065	0.248771	1	0.809901	0.557421	0.015315	0.433357	0.011244	3	10
OTU192	OTU84	0.163197	-0.540846	0.665498	1	1	7	0	0.543000	0.563681	0.187542	0.563681	0.187542	0	0.618284	0.138895	0.618284	0.138895	0	0.700645	0.416761	0.009041	0.308915	0.008620	3	11
OTU192	OTU537	-0.277237	-0.695726	0.360565	3	4	4	-1	0.368000	-0.195028	0.675170	-0.626800	0.182928	-1	0.129630	0.781778	-0.867647	0.025117	-1	0.650877	0.621457	0.008967	0.537854	0.004019	3	12
OTU192	OTU90	-0.360661	-0.770337	0.132356	3	3	5	0	0.455000	-0.463414	0.294963	-0.463414	0.294963	0	-0.458735	0.300513	-0.458735	0.300513	0	0.681481	0.486670	0.011775	0.372317	0.012925	3	13
OTU192	OTU4223	0.173177	-0.475721	0.544350	3	2	5	1	0.723000	-0.015387	0.973881	0.358437	0.485370	1	0.453704	0.306532	0.626936	0.182805	1	0.781622	0.686724	0.016373	0.372768	0.009631	3	14
OTU192	OTU41	-0.113514	-0.621975	0.400165	7	6	1	1	0.935000	-0.120941	0.796183	0.147828	0.779873	1	0.119271	0.798956	-0.235396	0.653428	1	0.854054	0.655724	0.022825	0.538977	0.023305	3	15
OTU192	OTU519	0.411239	-0.465156	0.930312	1	1	7	0	0.056000	0.951198	0.000984	0.951198	0.000984	0	0.861111	0.012794	0.861111	0.012794	0	0.367742	0.029805	0.000820	0.123639	0.003412	3	16
OTU192	OTU5	0.307763	-0.340323	0.529843	3	2	5	1	0.587000	-0.117080	0.802599	0.489897	0.323942	1	0.518519	0.233132	0.696970	0.123828	1	0.707059	0.655724	0.012201	0.326384	0.008051	3	17
OTU192	OTU430	-0.185302	-0.551827	0.406417	4	5	3	-1	0.963000	-0.217339	0.639686	-0.272650	0.601160	-1	0.074074	0.874593	-0.363636	0.478588	1	0.859821	0.616565	0.018497	0.567128	0.017808	3	18
OTU192	OTU6	-0.062656	-0.648580	0.540846	3	2	5	1	0.759000	0.235546	0.611124	0.503075	0.309048	-1	-0.127294	0.785646	-0.441367	0.380939	1	0.795812	0.608227	0.012049	0.537854	0.014866	3	19
OTU192	OTU18	0.121802	-0.446610	0.521383	3	2	5	1	0.814000	0.821404	0.023457	0.821404	0.023457	0	0.226455	0.625339	0.462031	0.356269	-1	0.809901	0.190703	0.004571	0.490999	0.014040	3	20
OTU192	OTU21	0.056666	-0.488033	0.587706	3	2	5	1	0.316000	0.830627	0.020653	0.830627	0.020653	0	0.222222	0.631989	-0.612008	0.196603	1	0.617476	0.184471	0.004571	0.490999	0.009769	3	21
OTU192	OTU10	0.375805	-0.888438	1.142857	3	4	4	-1	0.394000	0.937337	0.001825	0.937337	0.001825	0	0.392541	0.383735	0.582154	0.225416	-1	0.662185	0.036498	0.000936	0.383735	0.010443	3	22
OTU23	OTU2	0.363127	0.251744	0.702527	1	1	7	0	0.346000	0.421095	0.346784	0.685681	0.132668	-1	0.630656	0.128888	0.753702	0.083523	-1	0.634545	0.521761	0.007897	0.308915	0.006856	4	5
OTU23	OTU22	-0.463160	-0.833873	-0.265016	1	2	6	-1	0.021000	-0.318476	0.486335	-0.707256	0.116004	-1	-0.400000	0.373934	-0.882353	0.019947	-1	0.208696	0.557421	0.007582	0.383735	0.003627	4	6
OTU23	OTU4	-0.352527	-0.477598	-0.237240	1	1	7	0	0.565000	-0.489869	0.264454	-0.602469	0.205635	-1	-0.486506	0.268249	-0.666737	0.148090	-1	0.707059	0.468971	0.009326	0.344539	0.008719	4	7
OTU23	OTU2771	0.419975	0.169017	1.006866	1	1	2	0	0.641000	0.218953	0.637139	0.442854	0.379145	-1	0.418182	0.350483	0.542857	0.265703	1	0.732571	0.616565	0.013517	0.383735	0.011809	4	8
OTU23	OTU86	0.387960	0.247337	0.824742	1	2	6	-1	0.119000	0.320276	0.483734	0.736340	0.095110	-1	0.623085	0.134966	0.806060	0.052772	-1	0.427027	0.557421	0.007096	0.308915	0.005864	4	9
OTU23	OTU14	0.358046	0.237240	0.475659	1	1	7	0	0.357000	0.106189	0.820742	0.462962	0.355172	-1	0.630656	0.128888	0.753702	0.083523	-1	0.642857	0.656519	0.012869	0.308915	0.006856	4	10
OTU23	OTU84	0.395907	-0.190339	0.843537	2	1	4	1	0.089000	0.415063	0.354461	0.844501	0.034390	1	0.522544	0.228878	0.942857	0.004805	1	0.376000	0.521761	0.005211	0.323666	0.002146	4	11
OTU23	OTU537	-0.014567	-0.465156	0.511008	4	5	1	-1	1.000000	-0.126962	0.786195	-0.126962	0.786195	0	-0.018349	0.968854	0.176547	0.737931	1	0.869565	0.655724	0.022888	0.600175	0.025779	4	12
OTU23	OTU90	0.308378	-0.156050	0.632151	2	3	5	-1	0.760000	0.043220	0.926695	0.659172	0.154449	-1	0.254545	0.581733	0.617647	0.191342	-1	0.795812	0.677038	0.008432	0.470766	0.009631	4	13
OTU23	OTU4223	-0.176492	-0.657343	0.521383	1	2	6	-1	0.094000	-0.382259	0.397411	-0.631620	0.178560	-1	-0.137620	0.768574	-0.882353	0.019947	-1	0.376000	0.539131	0.008950	0.537854	0.003627	4	14
OTU23	OTU41	0.360420	-0.221686	0.871353	2	1	6	1	0.741000	0.121676	0.794962	0.464459	0.353409	-1	0.509091	0.243237	0.542857	0.265703	1	0.788298	0.655724	0.012869	0.337161	0.011809	4	15
OTU23	OTU519	0.005761	-0.532705	0.714935	2	3	3	-1	0.539000	0.640005	0.121579	0.640005	0.121579	0	0.339464	0.456331	0.521794	0.288343	1	0.700645	0.386172	0.007714	0.425909	0.012605	4	16
OTU23	OTU5	-0.384284	-0.571998	-0.228198	1	2	6	-1	0.201000	-0.495074	0.258629	-0.607103	0.201227	-1	-0.174319	0.708542	-0.676471	0.140075	-1	0.478571	0.468971	0.009188	0.527638	0.008620	4	17
OTU23	OTU430	0.249654	-0.219747	0.575999	1	1	4	0	0.723000	-0.013834	0.976517	0.271060	0.603368	1	0.412861	0.357280	0.588490	0.219168	1	0.781622	0.686724	0.018497	0.383735	0.010326	4	18
OTU23	OTU6	0.510742	0.289604	1.096365	1	1	7	0	0.031000	0.741076	0.056666	0.741076	0.056666	0	0.882919	0.008450	0.927634	0.007666	-1	0.248000	0.259046	0.006093	0.105814	0.002331	4	19
OTU23	OTU18	0.452252	0.252389	1.004257	1	1	7	0	0.030000	0.815847	0.025244	0.815847	0.025244	0	0.804054	0.029283	0.819689	0.045837	1	0.248000	0.192333	0.004571	0.157677	0.005660	4	20
OTU23	OTU21	0.513506	0.353314	0.661132	1	1	7	0	0.006000	0.977589	0.000143	0.977589	0.000143	0	0.990867	0.000015	0.990867	0.000015	0	0.171429	0.011415	0.000315	0.001066	0.000061	4	21
OTU23	OTU10	0.243321	-0.897570	0.942261	4	4	2	0	0.703000	0.791610	0.033912	0.791610	0.033912	0	0.277825	0.546339	0.277825	0.546339	0	0.770652	0.208645	0.005211	0.458069	0.019867	4	22
OTU2	OTU22	-0.386148	-0.534202	-0.259546	2	2	6	0	0.125000	-0.528191	0.222972	-0.841036	0.035896	-1	-0.684712	0.089666	-0.840668	0.036058	-1	0.427027	0.463319	0.005216	0.288398	0.005061	5	6
OTU2	OTU4	-0.491024	-0.568427	-0.423754	1	1	7	0	0.001000	-0.798108	0.031448	-0.892246	0.016791	1	-0.964286	0.000454	-0.964286	0.000454	0	0.066667	0.208645	0.004539	0.015895	0.000454	5	7
OTU2	OTU2771	0.400508	0.186783	1.001701	1	1	7	0	0.225000	0.782473	0.037554	0.782473	0.037554	0	0.648675	0.114996	0.771429	0.072397	1	0.511364	0.208645	0.005216	0.288398	0.006856	5	8
OTU2	OTU86	0.446711	0.341968	0.966195	1	1	7	0	0.008000	0.958225	0.000670	0.961922	0.002147	-1	0.954314	0.000836	0.971008	0.001249	-1	0.177778	0.027591	0.001023	0.019507	0.000832	5	9
OTU2	OTU14	0.516468	0.410085	0.582931	1	1	7	0	0.000000	0.894934	0.006489	0.968918	0.001434	-1	1.000000	0.000000	1.000000	0.000000	1	0.000000	0.097277	0.000919	0.000000	0.000000	5	10
OTU2	OTU84	0.235230	-0.255912	0.657343	1	1	2	0	0.497000	0.323005	0.479802	0.492088	0.321448	1	0.392857	0.383317	0.485714	0.328723	1	0.700645	0.557421	0.012176	0.383735	0.013369	5	11
OTU2	OTU537	0.319231	-0.234251	0.615656	1	1	7	0	0.180000	0.666562	0.102013	0.702191	0.119829	-1	0.563730	0.187496	0.563730	0.187496	0	0.450000	0.353817	0.007714	0.308915	0.009631	5	12
OTU2	OTU90	0.437374	0.201671	0.841332	1	1	7	0	0.024000	0.888686	0.007472	0.891490	0.017023	-1	0.846881	0.016197	0.846881	0.016197	0	0.208696	0.097277	0.004539	0.132799	0.003470	5	13
OTU2	OTU4223	-0.202621	-0.488286	0.385423	1	2	6	-1	0.125000	-0.558358	0.192669	-0.806067	0.052768	-1	-0.272772	0.553961	-0.898645	0.014889	-1	0.427027	0.422287	0.005933	0.458902	0.003470	5	14
OTU2	OTU41	0.367767	0.186783	0.869425	2	1	6	1	0.119000	0.621799	0.136013	0.676562	0.140000	1	0.558581	0.192453	0.771429	0.072397	1	0.427027	0.386172	0.008045	0.308915	0.006856	5	15
OTU2	OTU519	-0.016140	-0.365646	0.418054	2	3	3	-1	0.990000	0.021394	0.963688	0.236291	0.652159	1	0.145479	0.755633	0.231908	0.658374	1	0.864629	0.686724	0.019517	0.537854	0.023305	5	16
OTU2	OTU5	-0.410948	-0.532149	-0.281167	2	2	6	0	0.083000	-0.575036	0.176833	-0.815765	0.047787	-1	-0.545545	0.205282	-0.985611	0.000309	-1	0.376000	0.403471	0.005792	0.313197	0.000412	5	17
OTU2	OTU430	0.432476	0.233601	0.821804	1	1	7	0	0.018000	0.663354	0.104282	0.762211	0.078093	-1	0.836502	0.018971	0.836502	0.018971	0	0.208696	0.353817	0.006701	0.132799	0.003627	5	18
OTU2	OTU6	0.439952	0.315441	0.855117	1	1	7	0	0.075000	0.886089	0.007904	0.966607	0.001654	1	0.750000	0.052181	0.942857	0.004805	1	0.376000	0.097277	0.000919	0.224553	0.002146	5	19
OTU2	OTU18	0.342200	0.215240	0.501446	1	1	7	0	0.081000	0.349787	0.441833	0.430669	0.393936	1	0.704187	0.077350	0.704187	0.077350	0	0.376000	0.557421	0.013750	0.284975	0.006856	5	20
OTU2	OTU21	0.336075	0.213049	0.466997	2	1	6	1	0.165000	0.222851	0.631000	0.564920	0.242763	1	0.563730	0.187496	0.753702	0.083523	1	0.434211	0.616565	0.010441	0.308915	0.006856	5	21
OTU2	OTU10	-0.238961	-0.877768	0.668009	1	2	6	-1	0.412000	-0.180152	0.699103	-0.333490	0.518310	-1	-0.440534	0.322532	-0.617914	0.191094	-1	0.667742	0.638748	0.016774	0.379021	0.009631	5	22
OTU22	OTU4	0.389727	0.266893	0.536078	2	2	6	0	0.448000	-0.005672	0.990371	0.646432	0.165416	1	0.612637	0.143589	0.753702	0.083523	1	0.680303	0.686724	0.008483	0.308915	0.006856	6	7
OTU22	OTU2771	-0.399529	-1.069248	0.335456	2	1	6	1	0.527000	-0.214786	0.643721	-0.758985	0.080132	1	-0.418182	0.350483	-0.637748	0.173071	1	0.700645	0.616738	0.006762	0.383735	0.009549	6	8
OTU22	OTU86	-0.410241	-0.867102	-0.271528	2	2	6	0	0.061000	-0.709868	0.073939	-0.709868	0.073939	0	-0.859102	0.013247	-0.859102	0.013247	0	0.369697	0.303339	0.006692	0.123639	0.003419	6	9
OTU22	OTU14	-0.402041	-0.741664	-0.258901	2	2	6	0	0.318000	-0.590542	0.162707	-0.634922	0.175594	-1	-0.684712	0.089666	-0.840668	0.036058	1	0.617476	0.397510	0.008931	0.288398	0.005061	6	10
OTU22	OTU84	-0.011397	-0.526790	0.530147	3	3	3	0	0.768000	0.352586	0.437933	0.651757	0.160794	-1	0.198206	0.670085	0.485714	0.328723	-1	0.795855	0.557421	0.008465	0.507091	0.013369	6	11
OTU22	OTU537	-0.237885	-0.668009	0.314391	3	4	4	-1	0.563000	-0.265940	0.564320	-0.571442	0.236138	-1	-0.247717	0.592246	-0.724714	0.103243	-1	0.707059	0.592718	0.010271	0.473797	0.007581	6	12
OTU22	OTU90	-0.382803	-0.779926	-0.195774	2	3	5	-1	0.382000	-0.574232	0.177581	-0.782164	0.066010	-1	-0.645455	0.117419	-0.927634	0.007666	-1	0.652991	0.403471	0.006455	0.288398	0.002331	6	13
OTU22	OTU4223	0.262723	-0.443372	0.696201	2	2	6	0	0.156000	0.720251	0.067918	0.743214	0.090442	1	0.807373	0.028112	0.807373	0.028112	0	0.427027	0.285969	0.007011	0.157427	0.004410	6	14
OTU22	OTU41	-0.335500	-0.874358	0.334736	2	1	6	1	0.335000	-0.125877	0.787994	-0.698247	0.122845	1	-0.372727	0.410260	-0.637748	0.173071	1	0.632075	0.655724	0.007714	0.396113	0.009549	6	15
OTU22	OTU519	0.214371	-0.385423	0.656762	2	3	2	-1	0.626000	0.140366	0.764048	0.780796	0.066809	-1	0.266066	0.564128	0.470792	0.345986	-1	0.721839	0.652651	0.006455	0.461860	0.013909	6	16
OTU22	OTU5	0.414350	0.260765	0.632123	2	2	6	0	0.115000	0.785918	0.036156	0.785918	0.036156	0	0.761500	0.046699	0.761500	0.046699	0	0.427027	0.208645	0.005216	0.224553	0.005660	6	17
OTU22	OTU430	-0.318670	-0.638900	0.202059	4	5	3	-1	0.698000	-0.293770	0.522518	-0.508953	0.302489	-1	-0.339464	0.456331	-0.500216	0.312257	-1	0.770652	0.572623	0.011932	0.425909	0.013217	6	18
OTU22	OTU6	-0.469220	-0.934417	-0.295067	2	1	6	1	0.005000	-0.416174	0.353042	-0.925516	0.008115	1	-0.594619	0.159090	-0.927634	0.007666	1	0.166667	0.521761	0.003006	0.308915	0.002331	6	19
OTU22	OTU18	-0.225704	-0.580104	0.383274	2	1	6	1	0.393000	-0.134230	0.774171	0.626907	0.182831	-1	-0.149592	0.748877	-0.708447	0.115113	1	0.662185	0.655383	0.008967	0.537854	0.007674	6	20
OTU22	OTU21	-0.352414	-0.791637	0.461155	2	1	6	1	0.006000	-0.197683	0.670922	0.761720	0.078402	-1	-0.321114	0.482525	-0.882353	0.019947	1	0.171429	0.621457	0.006701	0.434584	0.003627	6	21
OTU22	OTU10	0.464784	-0.871353	1.099951	3	4	4	-1	0.080000	0.063282	0.892785	0.845425	0.033994	-1	0.500086	0.253075	0.794461	0.059028	-1	0.376000	0.664398	0.005211	0.340806	0.006469	6	22
OTU4	OTU2771	-0.422907	-1.034960	-0.215571	1	1	7	0	0.145000	-0.664554	0.103430	-0.730624	0.099072	-1	-0.756787	0.048905	-0.756787	0.048905	0	0.427027	0.353817	0.007178	0.224553	0.005781	7	8
OTU4	OTU86	-0.424088	-0.970446	-0.323892	1	1	7	0	0.023000	-0.635964	0.124711	-0.764187	0.076855	-1	-0.879465	0.009070	-0.941124	0.005098	1	0.208696	0.386172	0.006701	0.105814	0.002146	7	9
OTU4	OTU14	-0.494134	-0.586502	-0.389466	1	1	7	0	0.001000	-0.572669	0.179040	-0.658838	0.154733	-1	-0.964286	0.000454	-0.964286	0.000454	0	0.066667	0.403471	0.008432	0.015895	0.000454	7	10
OTU4	OTU84	-0.226341	-0.539825	0.285382	1	1	3	0	0.531000	-0.591849	0.161543	-0.591849	0.161543	0	-0.428571	0.337368	-0.428571	0.337368	0	0.700645	0.397510	0.008465	0.383735	0.013631	7	11
OTU4	OTU537	-0.309209	-0.646359	0.234251	1	1	7	0	0.154000	-0.502190	0.250760	-0.502190	0.250760	0	-0.618284	0.138895	-0.618284	0.138895	0	0.427027	0.468971	0.010648	0.308915	0.008620	7	12
OTU4	OTU90	-0.437637	-0.841332	-0.278288	1	1	7	0	0.012000	-0.608066	0.147446	-0.608066	0.147446	0	-0.882919	0.008450	-0.882919	0.008450	0	0.200000	0.393190	0.008260	0.105814	0.002331	7	13
OTU4	OTU4223	0.188121	-0.395581	0.515055	1	2	6	-1	0.222000	0.067791	0.885179	0.992755	0.000079	-1	0.236403	0.609790	0.811679	0.049858	-1	0.511364	0.664398	0.000262	0.485060	0.005781	7	14
OTU4	OTU41	-0.370876	-0.779926	-0.195556	1	1	7	0	0.360000	-0.544342	0.206485	-0.549304	0.258916	-1	-0.648675	0.114996	-0.648675	0.114996	0	0.642857	0.434706	0.010788	0.288398	0.007674	7	15
OTU4	OTU519	-0.031028	-0.465156	0.400165	7	6	1	1	1.000000	-0.255352	0.580495	-0.353809	0.491432	1	-0.090924	0.846280	-0.147122	0.780909	-1	0.869565	0.599220	0.016373	0.558864	0.027162	7	16
